sample_id,image_file,language,split,split_row,label,duplicate_group,text_sha256
zh-000202,33a5242587fa44a9e21e96f5ddac4f62.jpg,zh,train,161,2,202,e77e537ba53544e5eda667ded3259da89e1ff3190a068afd877d3ea1d2f41798
zh-000204,691ab2a7790da48030354d0821bbce78.jpg,zh,train,162,2,204,6912f60e76347db72c518f9be2c9488135944180f6c392826bf3786f2f4063fa
zh-000205,6effdadfaafb8e246c2edddcc7313587.jpg,zh,train,163,2,205,283e52082779d498a3a6362f9d8d890cacdf69852b59ae0d1af80cdbfd9da1e2
zh-000206,612cf27cc9d8eb43f703dbd30a25c706.jpg,zh,train,164,2,206,f5a42be5178ad96b1ace7797f6929048e0b24623f477e11e318ec118946a8a40
zh-000207,045ec4e5edb48e4fab2c0e359bc85639.jpg,zh,train,165,0,207,c2e688344604d0d8fda7ec16182651ffce1f900196ebf9272f0a83d92bb4fcc8
zh-000208,8af6ffa3d83b6c644b7a24502dd256c9.jpg,zh,train,166,1,208,b9ef9aa6807371b2f0e44e9f8c3b38dc18d32d2adb1cc014ed82e96c65880a02
zh-000210,68bc67b80d7069b6aea08da425432c18.jpg,zh,train,167,0,210,9adf59fca8eb3665265b3a84e5d5d74394ec46c2f148f0450cc80a9d1b407eff
zh-000211,9e8ba0a6524909ac88532e923987bb8c.jpg,zh,train,168,2,211,b895e20110ec7e460c357ec34a0dbfaec4a906176836f0a5bf1abe0b3aec97b1
zh-000212,b6420db4f12821c4df40ea389c917a2c.jpg,zh,train,169,2,212,7d58417f49374a2326d98f3185a26a1946a3a310fae69933f50fadc0d9b5b786
zh-000213,67e9551c262a10919d3f1a21efc71822.jpg,zh,train,170,1,213,6d7bb3f287e3fed7ac2fb10ce967b99924669a2c7258018ba8dea1cb3206049e
zh-000214,d9bfda3ed6feb5c6b452654b25407a58.jpg,zh,train,171,1,214,b3993b53461ed2e5652ffa7f5bdc33a66790fe89989f1653a5f392352a39df2c
zh-000215,838f9db060e598d876fac3a6544a79c6.jpg,zh,train,172,2,215,04975fddfb7e4d75e8783ea947946af3de03ce2a639d07e1fa64e5c1c1630f2a
zh-000216,198b77330dcf127e381433df181fd53a.jpg,zh,train,173,2,216,624518a6d8d17fb75ff3a53b8cafe94568d66b0b60863c1aa2b9c0a3897c7d42
zh-000217,1eeb11560ddc948d862f0f103f089f6e.jpg,zh,train,174,0,217,f44e45037907ebbf012dbb74948f21e843b95ba8cfdef151a8167d3bcf9cc7de
zh-000221,2a27b1a22e692b935e6181b439d26793.jpg,zh,train,175,0,221,2dbad0d2d21fc8a13a7ea4c0ad0540047828bcfe35b8eb2a762c730eebd332c9
zh-000222,2ec8d7ba20794d8767bd15d6dbf07623.jpg,zh,train,176,2,222,87bf6b879e24f4aa3b436837acc1da0e510e18d2241d23650fc3563f0fc51e51
zh-000223,7ced835651abd17b74602c972fa288bc.jpg,zh,train,177,2,223,9d9cb9cb582d2c40d0bbc9d8b454c66184c98c230c9b69dfb8f02c2cca4fb130
zh-000224,1fb852e9610c3473944ab9faa149e8c8.jpg,zh,train,178,0,224,21d659ba97502a43216415f2e53f4a0198a7010dca2978dbd3df42e807b7dea7
zh-000225,f345405a434528614fb9c42ad96aa5da.jpg,zh,train,179,1,225,c3e3204a0f870a8d426e5b52d6ae97d1dbc926989bcf38fc38cc6ce4df531b50
zh-000226,809679d5c5a23f9c1bd5af914f8cbecb.jpg,zh,train,180,2,226,3173aabe0af3dca3eeac1591ebf74d68f5fefd1a1848089404c031b3080eabed
zh-000227,28a97a32fc5cc6dc2fa5c7804b85e5cc.jpg,zh,train,181,0,227,30de62b2ad0ba254a38b829907b0229aa86f45f9b9b33eea8aaf146303f968ad
zh-000229,386443397bf2ab4b561ec98bb3601e92.jpg,zh,train,182,2,229,86d46ea426c81985e9835bfc2fbc5522e78b0504eeffadb538e3c91d3a1e2586
zh-000230,01efba2ea94f2dfec2f779dab8f04b4b.jpg,zh,train,183,0,230,464c48b7ceea5396343206f9db1c0e495813164b314896512cdf0e6f17b02b78
zh-000231,375196d9c1448ea8462cc85298f75573.jpg,zh,train,184,2,231,cc2e5f4f642dcb1d7ce67c5bc56cb8a6717bd58a4c8d0e2e2722b10f13f64965
zh-000232,111d280a1f2f053056805fdcb68b54ec.jpg,zh,train,185,1,232,305fcd188a1254aacdd6dfd48781733d8f63ed6503b7862cb18185310dd8ca01
zh-000233,daefd5eb52f3145c04e622a18cce76b3.jpg,zh,train,186,1,233,f92ea27cc99f793c79b7890ce85ffd0c92d1fe62fcccdb9ae6fd131007b25303
zh-000234,ed2ddc43b1b081655d2c203c5b1673e4.jpg,zh,train,187,2,234,8912f4a37a89fc84a7fb119b5c0bbdea5dd09077bcc44d70a93b547c5f44cf0a
zh-000235,3e099082483c73a5a900a5b69515eda0.jpg,zh,train,188,2,235,b1c831d7d2b3eb0686f9477bf9f6f43598696a21e53930cf83f2241fdbcc3fa9
zh-000236,e24562959dbe56b4636fa7548e572c91.jpg,zh,train,189,1,236,048948bb3de2b4ab02267cdc1028b97b67e3ab404e5c6812bb6637160d7ced40
zh-000237,d51a8fc2c2770fd3f6d261bb622d9d64.jpg,zh,train,190,1,237,db86ebb410c5cc563d116577d7cf332671393b5178fc92a275f486c472b4eb84
zh-000238,fefd2a1724976b35112cc2c05143eddb.jpg,zh,train,191,0,238,23183e4bf4e15511160c28bd9745725ef6dc809918cb03abe108beeb563dbc86
zh-000241,0577352d2b00b7df124144571e3b84ed.jpg,zh,train,192,1,241,5fd4b9f04df2dd0136aa70533585ac4074334d287fbbfc9829f806c76d62ff53
zh-000243,097d6369645ab468682d0b33114b3412.jpg,zh,train,193,0,243,691940acd4cba7186c745b16653a9b6fd163d68bf31e780ddc6ac55c50ca1e97
zh-000244,9a03378c18f11a4e06843b67dc145349.jpg,zh,train,194,0,244,8192a0caf4579633bac45ccf962589e162ace760f629c0c5e7a779a4c5f6bceb
zh-000245,42730a247f5187327d5e9f0e1b4e8cbe.jpg,zh,train,195,0,245,86e63b60846767658e21a423a25033621135065e854960ef42eed9b9ccc081c9
zh-000246,7e288b4bc042dd2b9d9895ee48ffdf7c.jpg,zh,train,196,2,246,0de55c5612110509b4503524f8d91fb2a83c623ebe76da8c5268f472f8b3819a
zh-000247,15905fcbe6db217b71b5543885f5d6c9.jpg,zh,train,197,0,247,181e542769a7a037a4ee3501e7665634335a6377d97c38e9c25d91a3eb7580f9
zh-000248,1833ca879cfeeddaf8323f44da75f2c9.jpg,zh,train,198,1,248,67dc1bf60ca5e88dc29c6c557d017d85ca6dec9b33dd1be05218aafb7b72fcc1
zh-000249,4d714dae6eb575065545a421e4a1c5ac.jpg,zh,train,199,1,249,0dd52d7e3ce8e3435763e5425d4f7ebd5393958edafbc0bc9b05a16a1304f28d
zh-000250,b093acbb6c550ff1e310150b133f744e.jpg,zh,train,200,0,250,493e9baaa1f75a6c4933c420446c64e18b1aea7135a8eedbf4d79809d7a155c5
zh-000251,542d8a2925a57274918e617c4aad53ad.jpg,zh,train,201,2,251,494fa7c4ffdd2cab7ec0accff9cda58ec5b10a325c4b830327b22f6683e21e03
zh-000252,3f68862fd7695dd2d0d6cb1b3fdb99cb.jpg,zh,train,202,0,252,9567ef729bef163a32799ca46f8bbd1001c2da284fd5ab3871cb4041d439c2f5
zh-000253,8e172ee79adf9237457b6d37d780a99e.jpg,zh,train,203,2,253,907bd7871b3196d6870de787ea12f3b55ff6685d3c5c2a9066570bf9f35beb21
zh-000255,d06c71bc97c99778d3c6e5774702da2c.jpg,zh,train,204,0,255,cca1ad60d75a2c7b0b187c49bc0ad42f28d295b59897c435d17f9254292898a5
zh-000257,e7a84871bbeac12242785f519d921ac3.jpg,zh,train,205,0,257,f87ee68e069df3d82283838eef23000dd319ec082a3d1e36693082b4bdffadf2
zh-000260,dd8c357d67a9b50635df69ed42d73f7e.jpg,zh,train,206,1,260,19184f24ae4359c3eb94f33dc8fc2c64b211383611ef41fa4101c8ebd602f404
zh-000261,6c715eb428ccb62c936e9ecd1ba3e9ff.jpg,zh,train,207,2,261,c988fb8c06d2a1395ae384f34cb9f697010a0603aa797486ec86a1b1269098e1
zh-000262,72073808e1790d83182909b8f8b668a0.jpg,zh,train,208,2,262,28904a2398746d2a5dfee4e900c1c6b0c26b4d1bed07e774ee3bb2bb575127dc
zh-000263,d9d540fdf622cc76ba11bef155fd6357.jpg,zh,train,209,1,263,91e8780c40bb8f1222843c7a00f08ec65d45abf54bf2e4986b3059af9820eca0
zh-000264,6738dbf341341f5d6dbf104b8d2a3567.jpg,zh,train,210,1,264,e97e42933de31279e977de594674258a0e5e53e7e0a2b18bc2fb113b7f1b2b16
zh-000265,017c0c4a2b075c89eccab07345aff18e.jpg,zh,train,211,1,265,9d4396a282ebaf57816bb4baeb0c31bb4974d666863b1d332764f5c6d0114a5b
zh-000266,e482563dea6a3a580d86f14ef58e347b.jpg,zh,train,212,2,266,2f49c9682ad09f98ff94d1d85669d707c22906eec08a88e59940c326f48fbc27
zh-000267,e14f392ec8da5327172868c2e41f2617.jpg,zh,train,213,1,267,a5efbfe2d9e38984d7b953129af1521d0ca7ec2c6ba905e9872076ce3047166d
zh-000269,12d475b4394806022b69a998c930968a.jpeg,zh,train,214,0,269,efc4a2a79cb6015f963c8af4fd75bba66c0501169f72a51d1125be291e3fa960
zh-000270,e131c3f559d29aff621bc7a4f9aac29f.jpg,zh,train,215,0,270,70e23743fcd01416395e2e758180f6fafd56948e370375c15643e9ad204e2aa3
zh-000272,4c031af13a257cd7697effcdbe84c263.jpg,zh,train,216,2,272,70b68db01cff1a7ab6ebf00581aa89fbe37043913dbafbf2d471cc3209a900c0
zh-000273,cf447027e76d1946606ed9b34f8ad585.jpg,zh,train,217,1,273,c474f83db7661a5f95c5c5976cd50451be2dcd5b2d9df350dae72b19d4b965b4
zh-000274,93867aaa6b367407f8f497bf424b3158.jpg,zh,train,218,2,274,41c55184df1894ca4355462c4d377fe62b98ec7c3435eb421cd8483a44cea82e
zh-000275,93367567027fd24c25d9322104da4486.jpg,zh,train,219,2,275,10ec9a18b7aaf07fca64f935603d4c2d128415e7d696ae18cdbfc250c129cc0e
zh-000276,6b93fdb2c724da41617c208f0b46f74d.jpg,zh,train,220,0,276,b4868844ee2a7e8d042cf6eb564e16b9b5ecbd87ba571773fc0c00654c4dd513
zh-000277,ab85fd5f257e0671d18d08cfc72fcaac.jpg,zh,train,221,0,277,18c3a672e33de4c2222a752f0a93ec18b22bb3e6b872273b9c0c444f77426ce0
zh-000278,02ee0e67b7929cca740357d14768207e.jpg,zh,train,222,0,278,ac92725f576c2f834bb7ba48ec9e08fc5d7e6e3bd347c6dbf2ea569b153c5452
zh-000279,32908e956be1453941411b21dab6e9b3.jpg,zh,train,223,1,279,814a6ccc84772c9528a00d0a17d87b4946db16009ea70a0ad4eadbe31016b7f1
zh-000280,977d343010b8c3b1a04272060fdcef7b.jpg,zh,train,224,1,280,65694fdb03fa074828d59ed63c4fbfb1e1c36503fadadfc0f15c67c5f56d2e66
zh-000281,bc973c4d94c6a5dc4ef759a524f7e5f2.jpg,zh,train,225,1,281,c22c96a3204e11df4072c51548f2bf1e867a16864165b204181adf5badc42876
zh-000282,951527774b9bcff519779ae6d331fb71.jpg,zh,train,226,1,282,4e0ad7dbdda74a98e516f653b65d66ea8fe5bde90b043f0f798297dde1510077
zh-000283,91fd43ec900ee453c3e556671b67127f.jpg,zh,train,227,2,283,5a088654e3f050dec4bf15512ce86103122bb70da891d08eee12404515ffb33e
zh-000284,74cf540d49c3f324c6bdadb2b0311100.jpg,zh,train,228,0,284,3f1f1ed0e91354b1715d9ed082d3a1286ae293ede88756cb4708d2bbfcbdb0be
zh-000286,3c65366ce952fbf400ef82f2b52e88dc.jpg,zh,train,229,1,286,3bc4997b7b3deb0f995eab8593686fcf6812f5248390f14b0a1fbed4107a49c1
zh-000287,22236a23c1e7a1c3fb608953d25ff673.jpg,zh,train,230,2,287,7e23c3918da897f5a744b615c0acac8bb766573fa20ae66ead0c8ee5ddfa2b27
zh-000289,d44e001fdf4e663975aa371316e8e53f.jpg,zh,train,231,1,289,06608a05acca6c84e754301f055dee556ce31dc5a34ac0994fe7fafcb682efa7
zh-000292,454418ebee53d9df7f5807070b874372.jpg,zh,train,232,2,292,38368172b688a57f06ae8b354007c56b0eb2a629aded988ad52b17557fb66150
zh-000293,4bee7d36d7b7929fce3e3b7f4c6dae9a.jpg,zh,train,233,1,293,7aa90b1cc2ebbea0d45f844407fbb1a80e62de56f8fd10f27919664fdc7af8a3
zh-000294,899a1adfc11d7d80f3edbd6b264463ec.jpeg,zh,train,234,0,294,9138f998bf10201321c6c13e437a51767ce98151c15ce6d625d7f8aa37343c90
zh-000295,25b9b29ed172c6d38a449fd0adcaacb5.jpg,zh,train,235,0,295,ecc8078cef4fc0d0134f26758f631d0d6871a81bb5938d2eaf676a0c277222ef
zh-000296,f3baa219725138086ef1dd197f91d499.jpg,zh,train,236,1,296,f706f91ee00b36c50c2bab11a6e9dc1fa191e8be07a33af823735019b163d8ef
zh-000297,7c79e44db075645c167ead222fd43caf.jpg,zh,train,237,1,297,c80d6ef2932dee2c18cc50a4c9890002d33ddb9edaef485c90a9482b2801a363
zh-000299,74aafd24e120d8ba00a255dee3701519.jpg,zh,train,238,1,299,58829cb10f04a5d4f12dfc2b74109524e1f789bfb163d9df2768b8fb99dee17f
zh-000300,1440b312f29ef3dd402114264c14d311.jpg,zh,train,239,0,300,43ff3c73b1249dc237eed96c769024775b5832bec8e58c883557eb19523e4cb9
zh-000302,f0a8d9f09e24e92981b836918c2633b6.jpg,zh,train,240,0,302,8391aa7e596db6defb0c084e51719ffeb7e3becade76f36ec2de35bbcfa31117
zh-000303,3237247b4cff6246b2a1fe13334bf53e.jpg,zh,train,241,1,303,d05b61dabbff15fc93196c36d8d14cd06bc2f7cc8973de2488469e6bf82f603b
zh-000304,6b68ee110d7182d9a8fe2ea2efa14ace.jpg,zh,train,242,0,304,b03c28616adff55356cbe099c0d1ef4538cfe1d34c85c271651fcb0dfba8b3d7
zh-000305,fe85b2b37a4a892f142e6a6201e92a06.jpg,zh,train,243,1,305,22169e94495e90cb60cdca20612a7ddaf84964b99d4e71286c9c4e511d9cfa74
zh-000306,4471cd95882b5e658d89caf6195075d9.jpg,zh,train,244,2,306,892c415a0e8ab511cede651d3db3ac7576c47e054a1e0d239d7840a2c7f1e808
zh-000307,b16058cd6805486bb3632d7eeb0c9a92.jpg,zh,train,245,1,307,0b67270f809bc08d179934ccbd0052b6b1b9fb57bcab3346beb1dc9b5573e548
zh-000309,951e99a9dfd338fa1117c706bd441dab.jpg,zh,train,246,0,309,13437a62091fd9ebe6b6ae66da7ae2939cc237a17c73a876ac4bb71a602d82f0
zh-000310,50d1d4157f9aae8fc1894e4ee6e5ada0.jpg,zh,train,247,0,310,0690d2b414246873b84726d4e12b2addcfe444925d846cdce41827d69fe2c22a
zh-000311,49a2202a9c1666e8bbf86fa17fa8e9f3.jpg,zh,train,248,1,311,e0f2aa83dff57cead0d83e0914235aed3fc2e7bbbb7da457dad8a919a7d5ab75
zh-000312,ef8a04b96b046332cf627c8bc4207bed.jpg,zh,train,249,1,312,6e5a0c60b10b397d384abd38f6e3e31c14c2aa97522597d798b6ded21dfee2a7
zh-000313,5eb9e06bbced8100c08c4c701b336f66.jpg,zh,train,250,1,313,59143daaf46a106af9378689b0e11b5a6ebad087cfefaa8729a66cd7004687e6
zh-000314,db082c05f2a81bcf458d071c49aa07ab.jpg,zh,train,251,0,314,d4f8cb7d80c54ee655910476f6904ebfbfa4d3c543faacc804b7ec3c6e4dc076
zh-000315,f9084646126ad2d54ca68090577200c9.jpeg,zh,train,252,0,315,faed5358ce5f7bd1dc54547e605ca5411d992e8dd988f3293f553a842e51174c
zh-000316,83200241f7d041c1f3836f44f2e4c6e1.jpg,zh,train,253,1,316,a6f4966d4fba44608cc9a72d3712cc46d4ca92b5b4f1f0dc45c4442d5a85603c
zh-000317,3d675ea9c84225ca5c71042e953e59d2.jpg,zh,train,254,2,317,228a17e637f7a7549e495058ad7296d7fd3950ff9ae1833a4c2254c98f5fdf02
zh-000318,91fc85012caf4c524e9f2bd01748ee52.jpg,zh,train,255,0,318,93f5015f309243a3ddfd312889854bfba0e0bc8d42cf93de4f4a12ea5e4aa830
zh-000322,01bed135e6fb423c90835de60b8342e2.jpg,zh,train,256,2,322,6c728c6fc9338b71290cbc3c1fe8d023f1baccc1ed1fe3816d17fc01e36ba37c
zh-000323,3ab4b9b33433c27d49972b93fd784a58.jpg,zh,train,257,1,323,255d57bdda4e66b6534bb04f8a489dc4eb45a7bc42078e3519373474042542d2
zh-000324,433ce045f8b57ded09d7a0671209aa8b.jpg,zh,train,258,0,324,075ca345fe20b498641c51cb69c254e83af337c4b0cb96dfbd5e82c4a115f78c
zh-000325,a73f5ecc4544f76d4925d26e344d9d13.jpg,zh,train,259,2,325,b1aee16d36698a195501ec650015889415a92e505875e1b42c99349167cab130
zh-000326,2c94c17cf89f7905da23e70c65f79c38.jpg,zh,train,260,1,326,290904f7d982a444db541e7d47664dccf163fac2f7974edd9e460321e3202aed
zh-000327,d7dbea92fd63080303baabf53958c489.jpg,zh,train,261,2,327,f53fd699ce348fc12581b8fe407ca9036e32daa0920baad46b33421ba76d1ad4
zh-000328,797e32ab7c5bc9354f203cec9099e5bc.jpg,zh,train,262,0,328,171995eeb2c24c32298e04dda02a477f6657eb275922df8ca8dbd89ec2243507
zh-000330,d44c5bd6722737481cfc8adc69b5cbf7.jpg,zh,train,263,1,330,d081cb9d92355214068903479212045c5b4839e852e6ba67048c6fe23eba7f70
zh-000331,f0118eef79b25259eb0c5b16944590aa.jpg,zh,train,264,1,331,fe2bdd890083d8c1172071fb4c4b11a39a9a0bdb6252d01c462a417c833e4b17
zh-000332,eacec2d08ee5a9640e99eb9b9b946e13.jpg,zh,train,265,0,332,81d342e31a9302f54f2580654d4523003cfe35e52beda183bade50f766745ba3
zh-000335,3d101836c66425c4295fd00a821959e4.jpg,zh,train,266,1,335,accc9bc8c0e76241b242c1a3622616790e0bc20b4e980ddcebd586d800b86098
zh-000336,e45d60c8dfbd06b11889f2c73a6de675.jpg,zh,train,267,2,336,20864d389e4c0f5c0d1ca8fff03247573e28b719be8ff4042b537d37ab6aa48c
zh-000337,752318984cef4960472c5065f1b21998.jpg,zh,train,268,1,337,62f8a5d7de221b56dfe5171a7b183c92a673527656b697fc244ed2d43b3611dc
zh-000338,86c0a38e95ce655dfa237a8da0abae02.jpg,zh,train,269,2,338,1c6015b27dfbb4c1095f29a2bb7a2dedef6eab65ea6a228d7449ee1fb5ccd4f9
zh-000339,122436f144ef2b25f9e3762c47c40484.jpg,zh,train,270,0,339,e15448e3272d4bf1a70eedb4608608cec3971f514f6f2d012fc862addff20646
zh-000340,9c2225672c094ca35062f9c9a609023d.jpg,zh,train,271,0,340,c6c994e947789a5900cbbeb5acd9dd81178951d75276813e2e7ebcb98353fa28
zh-000341,9ee89c4b5b8453d069da12c031addb95.jpg,zh,train,272,0,341,66c5c995c1bc63e90fb46620b016473ca10ff6d33ae0c8ad33a515af7b3dcc94
zh-000343,b1905c1fe752f05fb7b579f903082474.jpg,zh,train,273,2,343,0de27a4423d7ef0aab5a04ebbca562f2a87f60e27fd5a49f6cce758567d71afa
zh-000344,82ee1482ac9522e49476a02b23b9f958.jpg,zh,train,274,1,344,e96766a66f3b90b367266428c47ce549dae4f9d011b95fe8122d65b21bed187a
zh-000345,1b3c239b654fea3398f4b21e4cf7cb62.jpg,zh,train,275,0,345,876b7a892b7d33fe478c4b5cb4dc37865d34320b5ae23a2ba7bf3a67d6bf4aa1
zh-000347,0cbd2a38e1b122fd9526dc6dffb6891e.jpg,zh,train,276,0,347,e4f94b9b8fb348f4294a2c12835798f984c8050ace802e38da931061e78a97b0
zh-000348,673f10d9d5e74c0a91bfe09bdeee385f.jpg,zh,train,277,1,348,b196b7ddff001f032ddba3aaa9a0113269d0cb89f7dfbabac03052c763299e35
zh-000349,fac635caf0f838e06c74301b81129ddd.jpg,zh,train,278,1,349,aa22d60939e3209586a90b524959c065c997fe0dcc48b700eb9c9ba4e8c81a63
zh-000350,f31b08a0c757eea9c46125f897e4c351.jpg,zh,train,279,2,350,5ef23308e4586fc9a3c9fc5408fcd4de3c92c271d582f9a630e4b6b192401815
zh-000351,2a2034df66de4b66fd4e80c0d4258b4a.jpg,zh,train,280,2,351,a797c5be10d9a26b76223e57f8e3940ad295b2927ad01625ba610484d72ac776
zh-000353,d506727d54a4c7b9cfcb8a815645d5cd.jpg,zh,train,281,2,353,4832790911fcbe8160015f18b34ff42f7d09844b5b767f255304f8d992b84521
zh-000354,d9c6e98ae10806b7ff0c0ca9019176ba.jpg,zh,train,282,0,354,def0e87f4f144df851a09aa9072c50f7af477ad1e21243f7106ecfcd7f5c2b77
zh-000355,4d9476f3994a5e5f870e4cd876b048a6.jpg,zh,train,283,1,355,fd1b13d80e2249c8334aec109b616092f9913c5611a214df1131390f212246dd
zh-000356,41a8c4749608f0363169f2503478f6da.jpg,zh,train,284,1,356,5bca145bb670a3af0930a7b08f1524e8d73c87098ed16cba7875bb7cf99ab2ea
zh-000357,ff83cedc575739a04bbd5dcc8b149afe.jpg,zh,train,285,1,357,49dc73a828c40884fcc975624148f11f6cec02b6a71c00d210ce3a7fff8d2001
zh-000358,2796d242b9a961d888473e76989a04ec.jpg,zh,train,286,0,358,cf0aca86c2cece65e980c520ff6b208d3ef4f0ff86bbdc9900978cd3194a623d
zh-000359,76c6049ef8acd4bf05068a1939bb4a6c.jpg,zh,train,287,2,359,b63da52e3e4b3ff6202e0c45a80e051a6881a63fc94ecc15c1f016aef00444c6
zh-000360,53f94af6af112d9cd30f3000da0a9731.jpg,zh,train,288,1,360,37647a0deadcea613532b152cf3db17b31d91b4862adf1b832bbdd0f5a8ce6f5
zh-000362,8106c912825995c12618bbd9ce00580f.jpg,zh,train,289,2,362,82f2ce81b972c58ee65dd8ef4f2d8b500a70dd42a8879bac92cb57280a3ec3de
zh-000363,29b3154dcebc51cf197e1cd3a7c1eaa1.jpg,zh,train,290,2,363,eea858381a9ca6006535065b52895613f01107a0d318525aea172e016a7a7e84
zh-000365,43313169156c4a6560c7453580e448b5.jpg,zh,train,291,0,365,c22752d27ed1851d71010d85fccee55d68c3c51322e80dd0ca1f6dc23fa405ff
zh-000366,25e7725fbf7257801ca2aa3d4fb019e2.jpg,zh,train,292,2,366,d2c4b7555512a43a3c2759ae7fb12a771188455ec93175c019e0dd3c275e0086
zh-000367,683ce075f9294a36c45ff7ca58f05799.jpg,zh,train,293,2,367,5681812eb40d3a019a6f24755464e1bcf15265cde03ec00c827210673897838f
zh-000368,3b0948cbc0871ca7b97f820fa42af74c.jpg,zh,train,294,2,368,03d8b76830731a07f5b80a8238ac6be597d28da7bc946df38b703355d8226b99
zh-000369,ae79f988005caf59894339030c709416.jpg,zh,train,295,0,369,65e3d43cbdadb44e33988f56ac878349d8d10cf067ce7f83dc2b1e046803e0f4
zh-000370,7de1b9adcfc49900e3517505d0ca0b44.jpg,zh,train,296,1,370,df7a1063a95bdd62bcaf42f5df58206c20bdee42a7e6c02e0daba372377a6373
zh-000371,8e5f4c3e1dd25b9922c0f67fcf1d9fc4.jpg,zh,train,297,0,371,c2bd658dddea1d7496b4bc448b880feff0c85f35b7d440a79a37a8c8408fc495
zh-000373,38a7468dadb1608029ccff31f22da008.jpg,zh,train,298,1,373,52660112ae00db5e47add1a063793521fba7c0e7ebf04f9b51a459515733b5d4
zh-000375,0c0b4e671e148bcca950a4a5e4ed67a3.jpg,zh,train,299,1,375,a51b2300bff4c37a275855b900637fb01494deb17ccd2f41f809c99f81da7cc1
zh-000376,5812294180802edeb5db874bd272f44b.jpg,zh,train,300,0,376,746f6f1e78d518de3769a923386e185561b5d2b5b4bca116f842154f0bafec12
zh-000377,fd4564674b67cac079c9d14dbdd96c55.jpg,zh,train,301,1,377,a9e77619889ffc9cca52345c05bd24881c3b49d5e9ddbc47b4e572b94cec980c
zh-000378,2ae15ac85d2e2385ceab6a70d9296137.jpg,zh,train,302,0,378,630fb6246106d1e06ebf26c9894f308f428678fb2b2e6a21cd5022edb8699cd1
zh-000379,abda0a0e963b1659ba8210bcb20c57dd.jpg,zh,train,303,1,379,8746b9849d045ab5dcd365f4298d2d11ada34ff9f0faace4d4e1250d3d79745d
zh-000380,9c839c0c9d9f1a49cec71ddd8a59e5c5.jpg,zh,train,304,1,380,c8a2e2c4a60f5bcd440071adf07a5c8cf34a5c4818462eded98b2537dcec5771
zh-000381,de7c7145f31c96f89c3c1d99bac39bf9.jpg,zh,train,305,0,381,f96c6f4815e72eb8079ea0857a0b1f02193a6795f009c32d2bbbca596462e497
zh-000382,fc0eb0e92b0ed0f3154ea28620c665ee.jpg,zh,train,306,0,382,0f0889cdc5a868038859c464df4b3554a76011e1b8a6ae706f48b3023c1d00a1
zh-000385,d5e6499e4bc987604631df056c8f4526.jpg,zh,train,307,1,385,22d87a79254ff16eab40dab97f823ddb73a41a5b44f01268c3598301b37a88c7
zh-000386,104de9f6d4e83ddf3e294a8c2c96aadf.jpg,zh,train,308,2,386,803aa6916c4e2c47ed172ec5c4b24a5db0e2a8e1a0993f7244e92885020c40f8
zh-000388,37db4bbb31448fe4d527588e72f5ba9d.jpg,zh,train,309,2,388,9ff14bb950daebf027fa861e47cee9d99a5a1fab9fb22c709d0777648d7ddd05
zh-000389,f56dff8f3dd74c03cb80e736ff2aafcb.jpg,zh,train,310,2,389,8c3168a194b6be9f13bb2415d139458646fb6f9848c3f23e06f5f720b59f964d
zh-000390,c6a8e5c906919a18e070d6388fb0ffd6.jpg,zh,train,311,1,390,df97c7aaffa385f63b78f85d7f70cf7e679215ba5478ba4f5608b98eca18339c
zh-000391,04985ac9c51e3eeecf2e5ec0610cf954.jpg,zh,train,312,2,391,67e20c13063732e2a889116396826ebb87254c7fc6298182a210ecad62595684
zh-000392,323a52a1a3244afe698b4c72fb41a355.jpg,zh,train,313,2,392,c5c79b3f6a41108573227e2074e870dbabf4fa03d04407f9d7ea9e7037cc5ba2
zh-000393,e05e37d95845904e800803b892898c95.jpg,zh,train,314,0,393,a4920a06e26fdf16117babaee00426e3c6258e8d3039c545f1489aac12164cdd
zh-000394,570d04e29be33c3e251e5db3682864ae.jpeg,zh,train,315,2,394,e6733a8e182734287a393010e624f225ffb9dbdf382274cc40870ca749fa9b6b
zh-000398,dc1ce503caa804ee308d0f9fd79639d6.jpg,zh,train,316,1,398,3b052f5f2b162f12dde0aca6fcdb6cc68ecbf4cf95b24a2d556c4daee2a41f36
zh-000399,237db3a2045afdf151ec3816091cd203.jpg,zh,train,317,0,399,946d488b234b1fe030dfce9c776242f4f813dd8f09fecd778f4da4efd1fa4f61
zh-000400,8d5c5254cc2e9366a92364efa151d2a1.jpg,zh,train,318,2,400,66df73efd3d81849f2c0d3867b3601d0ff9c141e3221cfbf48454c8cc2faf571
zh-000401,5b47ebf69e980140114fd53d851d86d8.jpg,zh,train,319,0,401,28751c396436052ed1b0c83ad636aaa783f9439dfbbc88561f3187d03a102466
zh-000402,b791abb65fe001978fdf32ab72dc0a80.jpg,zh,train,320,0,402,3c002bb32c65b625929f0e6f166c78428182a9bb5d3054da7b093d01012d0956
zh-000403,c71924af9b462171aaa48939c3c54cd7.jpg,zh,train,321,1,403,48ced5dff52efabdfdbd5d03fe7450b6eedd18609c9b43d7d27f2bdf14627ede
zh-000404,16032e43a71cbfd8c448e6b406d2a6d0.jpg,zh,train,322,2,404,a72fe9c1e499727f114026e91cd3dd61e8cf58733dcab273e94613d4335348d3
